ip,timestamp,request,status,size,referrer,user_agent
45.85.196.57,23/Jul/2024:17:37:33,PUT /contact HTTP/1.0,500,3492,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
143.187.238.106,12/Jul/2024:19:08:23,DELETE /home HTTP/1.1,400,3953,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
114.170.94.92,29/Jul/2024:19:58:06,PUT /products HTTP/1.0,301,2615,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
213.47.179.98,29/Jul/2024:20:12:08,PUT /about HTTP/1.0,301,2754,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
165.122.137.176,20/Jul/2024:11:28:19,DELETE /about HTTP/1.0,400,2844,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
119.235.131.198,05/Aug/2024:02:08:48,POST /blog HTTP/1.0,500,584,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
78.199.162.36,03/Aug/2024:05:36:08,GET /blog HTTP/1.1,400,4286,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
168.196.9.235,01/Aug/2024:04:50:58,PUT /signup HTTP/2.0,403,4299,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
49.14.99.107,01/Aug/2024:16:16:11,POST /products HTTP/1.1,400,3967,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
175.216.242.245,26/Jul/2024:15:08:16,POST /products HTTP/2.0,500,4869,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
5.234.174.211,30/Jul/2024:22:53:41,PUT /signup HTTP/1.0,400,793,https://www.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
47.89.244.1,14/Jul/2024:13:06:57,POST /products HTTP/2.0,404,570,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
197.140.84.17,09/Aug/2024:04:22:04,PUT /contact HTTP/1.1,404,2130,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
176.34.81.131,14/Jul/2024:13:40:53,DELETE /about HTTP/1.0,500,3555,https://www.google.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
168.165.146.4,03/Aug/2024:11:05:59,GET /products HTTP/2.0,404,4088,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
158.235.214.78,09/Aug/2024:05:35:54,DELETE /blog HTTP/2.0,403,4088,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
248.100.181.150,15/Jul/2024:09:50:06,POST /signup HTTP/1.0,502,2838,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
164.187.222.161,24/Jul/2024:08:43:41,DELETE /products HTTP/1.0,500,3060,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
245.26.122.174,14/Jul/2024:18:52:20,GET /products HTTP/2.0,301,2778,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
42.30.216.193,18/Jul/2024:08:02:34,POST /contact HTTP/1.0,404,3903,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
51.121.171.195,09/Aug/2024:21:36:42,PUT /blog HTTP/1.0,403,3280,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
154.54.87.131,01/Aug/2024:16:16:09,GET /products HTTP/1.0,200,4770,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
144.33.200.36,29/Jul/2024:17:27:11,POST /login HTTP/1.1,301,3579,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
184.37.225.254,30/Jul/2024:02:00:01,DELETE /signup HTTP/1.1,500,3998,https://www.linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
237.225.121.155,29/Jul/2024:19:53:22,GET /products HTTP/1.0,301,4916,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
208.94.82.214,15/Jul/2024:21:15:35,DELETE /signup HTTP/1.0,400,301,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
152.143.46.71,27/Jul/2024:05:43:45,PUT /about HTTP/1.0,500,4199,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
120.159.18.97,23/Jul/2024:13:09:19,DELETE /blog HTTP/1.0,400,2284,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
132.88.26.211,30/Jul/2024:21:47:27,POST /products HTTP/2.0,400,2179,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
38.112.9.176,01/Aug/2024:13:05:00,GET /blog HTTP/2.0,403,1588,https://www.linkedin.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
165.117.152.174,07/Aug/2024:20:41:23,GET /home HTTP/1.1,500,4429,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
173.200.12.127,26/Jul/2024:01:56:16,DELETE /blog HTTP/1.0,500,3768,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
76.148.50.133,14/Jul/2024:07:16:50,POST /signup HTTP/1.1,403,3677,https://www.google.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
131.147.211.223,05/Aug/2024:17:54:21,GET /about HTTP/2.0,500,4047,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
129.237.30.182,27/Jul/2024:09:41:26,DELETE /home HTTP/1.1,502,3321,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
84.10.100.26,09/Aug/2024:15:04:12,DELETE /home HTTP/1.0,403,499,https://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
4.140.195.219,29/Jul/2024:01:22:32,DELETE /contact HTTP/2.0,502,1637,https://www.facebook.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
3.0.238.170,30/Jul/2024:04:27:29,DELETE /home HTTP/1.0,403,2734,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
222.208.146.227,31/Jul/2024:17:24:35,POST /home HTTP/2.0,200,3322,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
209.143.229.170,04/Aug/2024:01:41:28,GET /products HTTP/1.0,200,4951,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
23.111.1.209,13/Jul/2024:08:01:12,DELETE /signup HTTP/1.0,400,2750,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
144.47.229.37,13/Jul/2024:17:13:33,POST /blog HTTP/1.0,200,2278,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
194.253.68.63,16/Jul/2024:00:30:41,GET /about HTTP/2.0,500,494,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
17.100.24.119,15/Jul/2024:10:48:31,POST /contact HTTP/2.0,502,2187,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
255.175.87.39,21/Jul/2024:14:12:06,GET /about HTTP/2.0,403,4108,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
236.94.172.243,20/Jul/2024:10:33:44,PUT /about HTTP/2.0,301,3341,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
181.16.240.37,11/Aug/2024:01:32:29,PUT /signup HTTP/1.0,400,1594,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
67.178.237.42,13/Jul/2024:12:57:01,DELETE /blog HTTP/1.0,500,4480,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
83.73.26.122,18/Jul/2024:04:14:35,GET /login HTTP/1.0,502,2567,https://www.google.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
85.161.119.129,26/Jul/2024:23:00:08,POST /home HTTP/1.1,404,2250,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
93.118.208.163,25/Jul/2024:06:14:22,GET /login HTTP/2.0,404,1375,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
179.247.69.157,23/Jul/2024:17:11:16,PUT /signup HTTP/1.0,502,1717,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
255.183.70.65,17/Jul/2024:17:09:14,PUT /home HTTP/1.0,200,3999,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
204.27.101.215,09/Aug/2024:08:52:39,POST /login HTTP/1.1,404,4566,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
214.204.49.228,01/Aug/2024:20:16:52,GET /blog HTTP/1.1,500,626,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
220.25.126.138,19/Jul/2024:05:57:11,DELETE /blog HTTP/1.1,502,357,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
35.205.142.135,01/Aug/2024:15:07:58,DELETE /signup HTTP/1.0,200,2795,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
235.54.122.5,15/Jul/2024:18:37:57,PUT /about HTTP/2.0,500,2947,https://www.facebook.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
96.17.214.240,10/Aug/2024:23:51:49,DELETE /login HTTP/1.1,502,1673,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
175.179.243.149,14/Jul/2024:11:09:41,POST /home HTTP/1.1,404,829,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
208.134.91.19,29/Jul/2024:23:01:47,GET /products HTTP/1.1,400,1181,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
218.14.235.21,07/Aug/2024:10:20:58,POST /blog HTTP/1.1,403,884,https://www.facebook.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
207.7.190.30,04/Aug/2024:05:57:18,PUT /blog HTTP/1.0,403,4320,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
20.81.57.239,07/Aug/2024:10:06:36,DELETE /login HTTP/1.1,200,256,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
221.60.187.247,08/Aug/2024:13:19:44,DELETE /login HTTP/1.0,200,2713,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
73.59.81.84,20/Jul/2024:12:09:36,DELETE /signup HTTP/2.0,403,1888,https://www.facebook.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
166.236.37.204,14/Jul/2024:12:23:11,POST /contact HTTP/1.1,404,3029,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
31.252.4.242,26/Jul/2024:01:09:14,POST /products HTTP/1.0,400,4458,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
207.155.79.177,29/Jul/2024:18:20:24,PUT /login HTTP/2.0,400,4376,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
174.231.91.40,05/Aug/2024:19:17:22,DELETE /blog HTTP/1.0,500,4032,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
0.250.156.195,20/Jul/2024:04:38:19,DELETE /signup HTTP/2.0,200,4415,https://www.twitter.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
124.117.13.213,18/Jul/2024:20:34:37,POST /login HTTP/1.1,502,1601,https://www.twitter.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
25.4.102.27,13/Jul/2024:23:38:27,POST /about HTTP/2.0,403,4328,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
177.30.210.42,07/Aug/2024:00:03:26,PUT /contact HTTP/2.0,301,371,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
77.65.1.1,06/Aug/2024:05:45:02,POST /blog HTTP/2.0,200,3575,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
178.40.130.64,06/Aug/2024:15:19:30,PUT /products HTTP/1.1,400,1406,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
69.95.177.252,17/Jul/2024:13:48:39,GET /products HTTP/1.1,403,1378,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
221.175.68.246,15/Jul/2024:04:22:43,DELETE /blog HTTP/1.1,500,307,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
242.128.101.130,28/Jul/2024:16:47:45,DELETE /contact HTTP/2.0,502,1445,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
146.15.10.238,14/Jul/2024:21:10:06,POST /login HTTP/2.0,500,4785,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
187.148.132.185,09/Aug/2024:03:45:55,GET /about HTTP/1.0,404,3180,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
89.149.16.104,16/Jul/2024:13:39:00,POST /contact HTTP/1.0,403,330,https://www.twitter.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
44.213.203.163,23/Jul/2024:01:08:14,GET /about HTTP/2.0,200,960,https://www.linkedin.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
247.17.52.17,26/Jul/2024:03:27:13,GET /blog HTTP/1.0,400,4465,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
43.144.99.34,13/Jul/2024:10:05:35,PUT /products HTTP/1.0,301,499,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
66.115.190.65,17/Jul/2024:17:23:33,DELETE /about HTTP/1.0,301,2216,https://www.linkedin.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
12.224.153.159,10/Aug/2024:20:25:12,GET /blog HTTP/2.0,200,4830,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
203.69.90.57,10/Aug/2024:06:10:39,GET /contact HTTP/2.0,403,2973,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
90.53.178.114,26/Jul/2024:08:31:01,PUT /signup HTTP/1.0,502,2951,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
245.217.121.160,24/Jul/2024:04:10:43,PUT /blog HTTP/2.0,301,364,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
91.119.218.166,31/Jul/2024:23:45:33,GET /home HTTP/2.0,500,4563,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
121.123.43.93,05/Aug/2024:10:00:30,PUT /blog HTTP/1.0,400,432,https://www.google.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
119.198.21.232,19/Jul/2024:14:47:13,PUT /signup HTTP/1.0,301,4057,https://www.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
49.206.236.86,26/Jul/2024:17:37:06,POST /home HTTP/2.0,403,2211,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
188.250.155.3,24/Jul/2024:18:09:47,POST /blog HTTP/1.1,400,1410,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
147.26.53.137,23/Jul/2024:11:51:46,GET /signup HTTP/2.0,502,3112,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
129.108.214.152,05/Aug/2024:02:05:02,POST /login HTTP/2.0,400,3747,https://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
72.79.211.13,27/Jul/2024:12:50:48,PUT /contact HTTP/2.0,502,4713,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
116.61.114.15,13/Jul/2024:14:20:08,DELETE /about HTTP/1.0,301,2090,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
172.196.4.143,13/Jul/2024:23:14:09,DELETE /signup HTTP/1.0,400,387,https://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
168.212.242.192,24/Jul/2024:22:29:24,DELETE /products HTTP/2.0,502,688,https://www.bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
55.107.140.88,14/Jul/2024:19:32:34,GET /signup HTTP/2.0,502,3737,https://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
243.60.50.117,29/Jul/2024:20:44:02,PUT /blog HTTP/1.0,200,4335,https://www.facebook.com,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0
149.4.110.215,23/Jul/2024:00:05:46,GET /products HTTP/1.1,403,889,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
24.89.228.33,10/Aug/2024:07:55:26,GET /signup HTTP/2.0,200,4376,https://www.linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
41.138.214.124,13/Jul/2024:11:03:27,PUT /home HTTP/1.1,400,2193,https://www.twitter.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59"
165.87.170.9,29/Jul/2024:19:20:59,POST /products HTTP/1.1,200,4631,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
197.195.188.35,01/Aug/2024:20:04:25,PUT /home HTTP/1.1,404,4950,https://www.facebook.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
136.148.199.208,26/Jul/2024:05:15:02,DELETE /signup HTTP/2.0,301,207,https://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
121.187.73.121,10/Aug/2024:11:51:51,POST /home HTTP/1.0,301,3120,https://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
131.241.39.46,18/Jul/2024:03:20:05,PUT /home HTTP/1.0,400,2040,https://www.facebook.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1"
96.72.151.130,03/Aug/2024:07:36:34,GET /blog HTTP/1.0,500,457,https://www.facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0
48.98.245.205,07/Aug/2024:23:27:03,DELETE /login HTTP/1.1,400,2204,https://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
144.70.124.131,31/Jul/2024:01:42:53,DELETE /products HTTP/1.0,403,4002,https://www.linkedin.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
